"x","y","cell","avg_biomass_by_plot","count","mean","sd"
149000,1054000,16308,97.4516604497486,1,55.7285988421952,4.672433741978
157000,1054000,16309,94.4880783169025,3,55.040411495689,4.45919982645677
165000,1054000,16310,141.126003647773,2,54.3901571946359,4.2672722253379
173000,1054000,16311,92.194398775,1,53.8223204808841,4.10636933964138
181000,1054000,16312,NA,0,53.368705745204,3.98611381902377
189000,1054000,16313,36.4734669141294,1,53.0589840819014,3.9046904610668
197000,1054000,16314,98.7828319229685,3,52.9145520786904,3.85664143259241
205000,1054000,16315,9.8482467740947,2,52.9528184644756,3.83425087977727
213000,1054000,16316,49.4832266473415,3,53.1937726894187,3.82624560057826
221000,1054000,16317,63.1390916338628,2,53.6486292443031,3.82483033161973
245000,1054000,16320,214.828327868995,1,56.2942190958338,3.81945418215338
253000,1054000,16321,248.569697831066,1,57.5304116175724,3.82386110330477
261000,1054000,16322,64.3827576993651,3,58.890374097555,3.8317659222897
269000,1054000,16323,21.8994685811225,3,60.3314998167961,3.85724789569832
277000,1054000,16324,NA,0,61.8071191594738,3.90616003816684
285000,1054000,16325,109.462699433432,1,63.2635860356755,3.96664999101023
293000,1054000,16326,52.483320922995,2,64.6486765857634,4.0199241344881
301000,1054000,16327,98.0014122446629,3,65.9229093827057,4.0530178038607
309000,1054000,16328,43.6448855235421,2,67.051017363561,4.05637336617377
317000,1054000,16329,114.56347324253,3,68.0141748489078,4.02922509156651
325000,1054000,16330,68.6928589593339,2,68.8309363122078,3.98950666189008
333000,1054000,16331,9.07578155870161,2,69.5261762163552,3.95737468721792
341000,1054000,16332,94.0186090491568,1,70.1066881492065,3.94234016189707
349000,1054000,16333,72.854720328251,4,70.5475414003945,3.93908265797785
357000,1054000,16334,61.4466128550981,4,70.7872171178364,3.93025204887773
365000,1054000,16335,99.4037002263996,4,70.8015217905102,3.91572838114902
373000,1054000,16336,104.72812661485,3,70.5534531661674,3.89682497659819
381000,1054000,16337,20.4102909593311,3,69.9969953365593,3.87185994863003
389000,1054000,16338,77.9127983513305,2,69.0995834535245,3.83662958291861
397000,1054000,16339,11.4912994017733,2,67.8486854434905,3.782697891164
405000,1054000,16340,73.1589705194916,4,66.2568994858278,3.6987351046733
413000,1054000,16341,98.4172895976452,2,64.4326047245869,3.59329620448603
421000,1054000,16342,89.9639251265353,4,62.5062228022107,3.4754195990065
429000,1054000,16343,54.4311417024614,2,60.6135387820466,3.3509870830352
437000,1054000,16344,13.4052837169362,1,58.90273976487,3.23643909789479
445000,1054000,16345,64.777283621214,5,57.4944028367538,3.14601583712508
453000,1054000,16346,144.274235435173,2,56.4761494378795,3.09149969385319
461000,1054000,16347,28.9406251206525,1,55.9283472421079,3.0747785674958
469000,1054000,16348,73.7305907073086,4,55.9317742960574,3.08844000757981
477000,1054000,16349,51.0274968025714,3,56.4891312425289,3.13534859541196
485000,1054000,16350,51.0665554635148,3,57.5781729561154,3.21932451881059
493000,1054000,16351,71.3233614353583,4,59.1767146388406,3.33906354994679
501000,1054000,16352,6.12176977466489,1,61.2739170332321,3.48172304240361
509000,1054000,16353,64.5006407676205,3,63.7771057858961,3.63786560480228
517000,1054000,16354,76.9070292678629,1,66.5133020548032,3.80236427627439
525000,1054000,16355,69.1087830824712,5,69.2761756515056,3.95769356526412
533000,1054000,16356,48.2308982831167,4,71.8328212728559,4.07625273134266
541000,1054000,16357,NA,0,73.9451976212732,4.14317463517889
549000,1054000,16358,115.853916223947,4,75.4069535952669,4.15637346184054
557000,1054000,16359,118.94971567483,3,76.0635697275565,4.1190430326904
565000,1054000,16360,71.1146400844469,3,75.8504423369613,4.04776442407171
573000,1054000,16361,61.2547045220749,2,74.8232969472714,3.97243591433166
581000,1054000,16362,75.68674345575,3,73.0974312647589,3.9097726684935
589000,1054000,16363,101.287597654136,3,70.8301358921229,3.85944998608817
597000,1054000,16364,139.824175716492,5,68.210775968886,3.81122480855799
605000,1054000,16365,97.9634154596508,4,65.4524390130325,3.7598803576892
613000,1054000,16366,84.7308245290748,3,62.766796620736,3.70982342487594
621000,1054000,16367,19.8535859484635,1,60.3448541827291,3.66348076832002
629000,1054000,16368,9.51098075791777,1,58.3430064654779,3.6228113955625
637000,1054000,16369,10.4155102353931,1,56.8397649372955,3.59918525577126
645000,1054000,16370,47.0691696971206,2,55.8893318790245,3.59835359547076
653000,1054000,16371,NA,0,55.4983287255459,3.62314378992663
661000,1054000,16372,61.5418674082486,2,55.6332506087348,3.67204077612809
669000,1054000,16373,29.3397574567219,1,56.2645552706501,3.73418988298406
677000,1054000,16374,73.5972995564512,4,57.3424989669843,3.79635725573659
685000,1054000,16375,22.6754703114189,1,58.7769723768214,3.84990564284667
693000,1054000,16376,17.8615044391999,1,60.450358672891,3.89128184931665
701000,1054000,16377,NA,0,62.2124389568482,3.92905340157427
709000,1054000,16378,55.2233408667146,2,63.9058160554631,3.96874087718651
717000,1054000,16379,120.928901144344,2,65.3803742515445,4.01618679711826
725000,1054000,16380,93.9188481244649,4,66.5161703998349,4.08318362955745
733000,1054000,16381,137.958402331503,4,67.2228407254936,4.17429757911884
741000,1054000,16382,82.5565715482612,6,67.4476885009026,4.28378248533063
749000,1054000,16383,56.1925842139354,5,67.1780513581547,4.39910671220189
757000,1054000,16384,85.655128153827,3,66.442080479004,4.50619887429861
765000,1054000,16385,NA,0,65.3325302469191,4.61179349669733
773000,1054000,16386,40.773211331132,4,63.9650923421318,4.71752488950827
781000,1054000,16387,NA,0,62.4656126204926,4.81335118360158
789000,1054000,16388,NA,0,60.9536313183524,4.89549313475783
797000,1054000,16389,33.7481024318224,2,59.5480503352139,4.95046794879862
805000,1054000,16390,16.4637753354639,1,58.3552051119874,4.96449598514523
813000,1054000,16391,125.395494478319,1,57.477883347423,4.92054602436423
821000,1054000,16392,2.58600622472369,1,NA,NA
853000,1054000,16396,115.866240982953,1,NA,NA
861000,1054000,16397,25.0863022420685,1,58.4772685175616,3.96670272436331
869000,1054000,16398,92.8191347511939,5,59.2431629411451,3.85938296513545
877000,1054000,16399,50.5817415162332,6,60.0139655166219,3.83832844670735
885000,1054000,16400,100.336913165514,7,60.7292758975753,3.92692922743826
893000,1054000,16401,95.8214977703209,3,61.3341808733926,4.1328052620396
901000,1054000,16402,45.558350919097,4,61.7803282186231,4.4441257487262
909000,1054000,16403,60.1501421564078,2,62.0283999834576,4.83375822749256
917000,1054000,16404,31.7567446475877,1,62.0809547165459,5.28172194116086
925000,1054000,16405,72.5479157677648,1,61.961870106643,5.76912413839583
933000,1054000,16406,30.3886436406192,2,61.7066204508141,6.27700593154207
965000,1054000,16410,110.274161125282,1,NA,NA
973000,1054000,16411,129.54422285072,2,59.7825503096283,8.66788839473565
-27000,1046000,16582,NA,0,53.2805515011415,10.6686909247199
37000,1046000,16590,127.333292802981,2,55.6806527093575,7.43281120681903
53000,1046000,16592,NA,0,56.4988181443181,6.71843156885495
77000,1046000,16595,98.0433103994811,1,57.3896442743024,6.05131058768401
125000,1046000,16601,72.4937086734271,2,56.3014816766819,5.27880568294
157000,1046000,16605,99.6907938428658,1,53.8319566971198,4.48574091401098
173000,1046000,16607,6.33883629771885,1,52.7517740194654,4.10418973881128
181000,1046000,16608,99.8135451229793,1,52.3893090355425,3.9649029978983
189000,1046000,16609,16.9336507787405,1,52.178438024773,3.86981485741492
197000,1046000,16610,48.6515102904688,2,52.1384195185711,3.81797875167268
213000,1046000,16612,70.4794810153193,3,52.656756383231,3.80922153061223
221000,1046000,16613,11.6414125130766,1,53.2608256154287,3.82655204600309
229000,1046000,16614,9.74499446367089,1,54.105681994916,3.84701808309093
237000,1046000,16615,88.8143169664595,2,55.1770962936061,3.87070065701654
245000,1046000,16616,43.156556516214,2,56.4590900939971,3.89538369050398
253000,1046000,16617,50.0472637399631,3,57.9200500323393,3.92139178753749
261000,1046000,16618,147.367105800266,2,59.5185015143802,3.95236988073482
269000,1046000,16619,79.6297046454168,3,61.2055587603687,4.00517331311077
277000,1046000,16620,74.147379275859,2,62.925334361634,4.0846047545145
285000,1046000,16621,62.9144772304148,2,64.6140355101836,4.17790867165396
293000,1046000,16622,75.3182819342332,2,66.2030451536308,4.26243246088864
301000,1046000,16623,144.216200074928,4,67.6433746772924,4.32435906633127
309000,1046000,16624,15.3224227821851,1,68.8709231943357,4.3426932818766
317000,1046000,16625,87.0118229649503,3,69.8429043738422,4.30875681600941
325000,1046000,16626,36.6262313582712,4,70.5742093607986,4.24218412795318
333000,1046000,16627,32.9000331076304,2,71.0946442200954,4.16969233716924
341000,1046000,16628,120.088726043456,3,71.4210342115958,4.10950109190819
349000,1046000,16629,92.7015990460508,4,71.5420404997037,4.06409233825172
357000,1046000,16630,21.3784884154261,2,71.4184676287029,4.02245069727636
365000,1046000,16631,76.5102251548687,3,71.0121981299497,3.97434588330328
373000,1046000,16632,150.179788125143,3,70.2998706010986,3.91755551141004
381000,1046000,16633,45.2777378164445,3,69.2718723815172,3.85456417007022
389000,1046000,16634,19.3414533325542,3,67.9235373306179,3.784332639152
397000,1046000,16635,74.6039590840946,4,66.2654078308778,3.7022007778743
405000,1046000,16636,59.1696364478222,4,64.3372799832015,3.60259316251873
413000,1046000,16637,83.0439353863022,5,62.2235105933592,3.484233833365
421000,1046000,16638,78.3519254416971,2,60.0607616581466,3.35732453712174
429000,1046000,16639,74.4295217170998,1,57.9944373270289,3.23096517767347
437000,1046000,16640,46.2422340624973,4,56.1670097336992,3.11439793407343
445000,1046000,16641,81.3373901110233,2,54.6941541460417,3.01676692092247
453000,1046000,16642,15.5801174580648,3,53.6420038198672,2.95081668432501
461000,1046000,16643,78.8459007151627,5,53.0783649635241,2.91953838211947
469000,1046000,16644,62.929178356638,4,53.0810972191046,2.91826571208572
477000,1046000,16645,25.5134305450258,3,53.6530974180376,2.95216526201303
485000,1046000,16646,74.2859906505062,3,54.7534583228197,3.0301037515208
493000,1046000,16647,105.154380265962,2,56.37396566212,3.15082683554522
501000,1046000,16648,168.719768119152,2,58.5206290645348,3.30269295764644
509000,1046000,16649,53.5927073097028,3,61.0914174802463,3.47942741606038
517000,1046000,16650,62.7615081920265,2,63.9314683344403,3.66816389691667
525000,1046000,16651,26.9215124442825,2,66.8361881835014,3.84649215777281
533000,1046000,16652,19.1319512297987,4,69.5719130153394,3.98670230445174
541000,1046000,16653,93.1156999442237,2,71.9025279815748,4.07571399912717
549000,1046000,16654,52.8706555975923,2,73.6074335105901,4.10618882205055
557000,1046000,16655,100.097512264021,4,74.5020814075119,4.07447571211135
565000,1046000,16656,123.305175113374,3,74.5305054892386,4.00754435884413
573000,1046000,16657,109.967843681463,2,73.7093088773323,3.93105639838987
581000,1046000,16658,89.3363950720911,4,72.1555135327315,3.86876940829523
589000,1046000,16659,196.544394824184,2,70.0189253998095,3.82067260021901
597000,1046000,16660,102.214873583407,4,67.4757876365964,3.77040402318076
605000,1046000,16661,81.6767937738291,3,64.7413498573416,3.7124866039704
613000,1046000,16662,68.9916097329194,4,62.0348322555272,3.653668636511
621000,1046000,16663,51.6517147885241,5,59.5617385319924,3.59356653655198
629000,1046000,16664,204.530119975189,1,57.4648706288992,3.54199980431299
637000,1046000,16665,40.0200592054358,2,55.8273043061884,3.51285375565893
645000,1046000,16666,68.6903118274212,2,54.7022445582787,3.51373417244383
653000,1046000,16667,80.6103212390817,2,54.1123239591694,3.54494983071376
661000,1046000,16668,78.9255969636043,2,54.0504487171156,3.60105010571411
669000,1046000,16669,14.9090771967262,2,54.4916206770341,3.67105068741554
677000,1046000,16670,58.5814995848054,1,55.3984340668677,3.74056136666284
685000,1046000,16671,47.0725852488497,2,56.6720322607395,3.80492512544875
693000,1046000,16672,2.01140550231941,1,58.2026709019906,3.86157900603715
701000,1046000,16673,36.937858275527,3,59.8546807648591,3.91649479422896
709000,1046000,16674,93.8148117083222,1,61.4831659519476,3.97580450122111
717000,1046000,16675,43.6108231026807,3,62.947098225411,4.044442525332
725000,1046000,16676,131.303879510573,4,64.1335373165343,4.13511431305834
733000,1046000,16677,97.432290426587,8,64.9560432158367,4.24880693398301
741000,1046000,16678,97.0063944669929,3,65.3602929898764,4.37639938978005
749000,1046000,16679,63.5002028281123,2,65.3279640462164,4.50505539590954
757000,1046000,16680,74.1384396902117,3,64.8815784303424,4.62619515021455
765000,1046000,16681,15.7598836768558,1,64.0893808056305,4.74176732286768
773000,1046000,16682,96.1962434587046,1,NA,NA
781000,1046000,16683,2.01140550231941,1,NA,NA
789000,1046000,16684,83.9619144924751,1,60.6449289050031,5.03302713653407
797000,1046000,16685,18.4104731744452,1,NA,NA
805000,1046000,16686,104.255400557529,1,NA,NA
869000,1046000,16694,108.354812548984,3,59.9415220321194,4.08526333385341
877000,1046000,16695,89.4636830547026,4,60.6799968718549,4.05047260605643
885000,1046000,16696,104.403550449102,5,61.3534663352031,4.09799676273602
901000,1046000,16698,32.9081784396238,1,NA,NA
909000,1046000,16699,108.650547028409,1,NA,NA
917000,1046000,16700,236.845937078786,1,NA,NA
925000,1046000,16701,82.7186935954754,3,NA,NA
933000,1046000,16702,75.146318192477,2,62.0053081510058,6.01329448406538
941000,1046000,16703,52.6629363269593,3,61.6187035696116,6.50463480723863
949000,1046000,16704,NA,0,61.1826919983532,7.00387532142492
957000,1046000,16705,54.2709416110911,1,60.7349502133705,7.49577221644076
965000,1046000,16706,60.5259388861565,2,60.3121416262858,7.96590548369129
973000,1046000,16707,6.41905189899868,1,59.9506345799852,8.40141699985955
981000,1046000,16708,116.823285942402,1,59.6300097892552,8.81150797782545
-27000,1038000,16878,NA,0,52.5941267665969,10.7228762627926
-19000,1038000,16879,42.4587029996095,1,52.743128433652,10.3395641638985
-3000,1038000,16881,NA,0,53.1408398411442,9.53650718668066
13000,1038000,16883,69.5005311659475,1,53.681234240985,8.70040918231654
21000,1038000,16884,57.1704334387545,1,54.0038184025035,8.27771329467178
29000,1038000,16885,163.042989798465,1,54.3687352011089,7.8513048586266
77000,1038000,16891,NA,0,56.3072508480238,6.02393414664262
85000,1038000,16892,62.8124392845577,2,56.3834919478033,5.88439813487481
93000,1038000,16893,74.1963813433163,2,56.3449465043294,5.7665424798897
109000,1038000,16895,2.52491547276155,1,55.9210919681975,5.55573848224133
133000,1038000,16898,NA,0,54.5004837131958,5.12572919821871
141000,1038000,16899,15.0734353048877,1,53.8981473095148,4.93509894829423
149000,1038000,16900,32.8700037957496,2,53.2817671203526,4.72451108473839
173000,1038000,16903,25.8247082384615,1,51.7580993588779,4.10409333377835
181000,1038000,16904,60.2656268334653,2,51.486627601779,3.94967934571517
189000,1038000,16905,69.1871835697642,3,51.3713100830314,3.84272917062994
197000,1038000,16906,132.957046846903,2,51.4310935148996,3.78569755510406
205000,1038000,16907,105.27956668088,2,51.6883444876233,3.77237586445162
213000,1038000,16908,131.49212245644,2,52.1690420162468,3.78991084171522
221000,1038000,16909,60.2842263447855,2,52.9063563893929,3.82026735636397
229000,1038000,16910,71.1894520505161,1,53.8980363053689,3.85648409747875
245000,1038000,16912,NA,0,56.5817019411874,3.93938037899821
253000,1038000,16913,7.18121609630535,2,58.2225278389784,3.98626279035609
261000,1038000,16914,93.6992173990333,2,60.0093497830656,4.04033744018609
277000,1038000,16916,274.985613579701,1,63.7902544558949,4.21971069399852
285000,1038000,16917,137.159012303636,3,65.6423759913945,4.33156538743768
293000,1038000,16918,176.190361633694,2,67.378287651885,4.43965811358589
301000,1038000,16919,124.873861787208,2,68.9209826999594,4.5204695872902
309000,1038000,16920,87.6451732157488,2,70.2108101963244,4.55795333575821
317000,1038000,16921,266.090054778892,1,71.1737399063701,4.53119011263745
325000,1038000,16922,201.754649188453,1,71.798688983406,4.45056405354694
333000,1038000,16923,78.1566790428582,1,72.1283786515513,4.35020994274438
349000,1038000,16925,26.6134415984523,2,72.0010893350516,4.17616286129569
357000,1038000,16926,255.949058763053,1,71.5365902274052,4.10684084598448
